Region,OperatingSystem,InstanceType,OnDemand
ap-southeast-1,SUSE Linux (Amazon VPC),x1e.2xlarge,2.518
ap-southeast-1,SUSE Linux (Amazon VPC),r6gd.metal,4.598
ap-southeast-1,SUSE Linux (Amazon VPC),p2.16xlarge,27.588
ap-southeast-1,SUSE Linux (Amazon VPC),a1.2xlarge,0.3852
ap-southeast-1,SUSE Linux (Amazon VPC),r4.4xlarge,1.38
ap-southeast-1,SUSE Linux (Amazon VPC),r5n.4xlarge,1.574
ap-southeast-1,SUSE Linux (Amazon VPC),m5a.xlarge,0.341
ap-southeast-1,SUSE Linux (Amazon VPC),i3en.6xlarge,3.402
ap-southeast-1,SUSE Linux (Amazon VPC),c6gd.2xlarge,0.51
ap-southeast-1,SUSE Linux (Amazon VPC),u-6tb1.56xlarge,56.1296
ap-southeast-1,SUSE Linux (Amazon VPC),r5d.8xlarge,2.934
ap-southeast-1,SUSE Linux (Amazon VPC),c5n.metal,4.614
ap-southeast-1,SUSE Linux (Amazon VPC),r4.16xlarge,5.22
ap-southeast-1,SUSE Linux (Amazon VPC),m4.4xlarge,1.1
ap-southeast-1,SUSE Linux (Amazon VPC),r3.2xlarge,0.898
ap-southeast-1,SUSE Linux (Amazon VPC),r5b.2xlarge,0.862
ap-southeast-1,SUSE Linux (Amazon VPC),c3.8xlarge,2.217
ap-southeast-1,SUSE Linux (Amazon VPC),r5b.large,0.241
ap-southeast-1,SUSE Linux (Amazon VPC),d2.8xlarge,7.06
ap-southeast-1,SUSE Linux (Amazon VPC),r5ad.2xlarge,0.786
ap-southeast-1,SUSE Linux (Amazon VPC),g2.8xlarge,4.1
ap-southeast-1,SUSE Linux (Amazon VPC),u-6tb1.112xlarge,66.017
ap-southeast-1,SUSE Linux (Amazon VPC),c1.medium,0.264
ap-southeast-1,SUSE Linux (Amazon VPC),c5a.4xlarge,0.854
ap-southeast-1,SUSE Linux (Amazon VPC),m5d.8xlarge,2.356
ap-southeast-1,SUSE Linux (Amazon VPC),r5.metal,7.446
ap-southeast-1,SUSE Linux (Amazon VPC),r5b.8xlarge,2.998
ap-southeast-1,SUSE Linux (Amazon VPC),i3.large,0.287
ap-southeast-1,SUSE Linux (Amazon VPC),z1d.xlarge,0.577
ap-southeast-1,SUSE Linux (Amazon VPC),c5.18xlarge,3.628
ap-southeast-1,SUSE Linux (Amazon VPC),r5d.2xlarge,0.846
ap-southeast-1,SUSE Linux (Amazon VPC),i2.2xlarge,2.135
ap-southeast-1,SUSE Linux (Amazon VPC),r5.4xlarge,1.366
ap-southeast-1,SUSE Linux (Amazon VPC),m6gd.16xlarge,3.766
ap-southeast-1,SUSE Linux (Amazon VPC),t4g.large,0.1473
ap-southeast-1,SUSE Linux (Amazon VPC),c5n.9xlarge,2.382
ap-southeast-1,SUSE Linux (Amazon VPC),r5.16xlarge,5.014
ap-southeast-1,SUSE Linux (Amazon VPC),m5zn.3xlarge,1.389
ap-southeast-1,SUSE Linux (Amazon VPC),t3a.small,0.0546
ap-southeast-1,SUSE Linux (Amazon VPC),m2.xlarge,0.396
ap-southeast-1,SUSE Linux (Amazon VPC),i2.4xlarge,4.17
ap-southeast-1,SUSE Linux (Amazon VPC),r5a.12xlarge,3.414
ap-southeast-1,SUSE Linux (Amazon VPC),x1e.8xlarge,9.772
ap-southeast-1,SUSE Linux (Amazon VPC),t4g.2xlarge,0.4892
ap-southeast-1,SUSE Linux (Amazon VPC),m5zn.2xlarge,0.976
ap-southeast-1,SUSE Linux (Amazon VPC),g2.2xlarge,1.1
ap-southeast-1,SUSE Linux (Amazon VPC),c6gd.4xlarge,0.87
ap-southeast-1,SUSE Linux (Amazon VPC),r4.8xlarge,2.66
ap-southeast-1,SUSE Linux (Amazon VPC),i3.8xlarge,3.092
ap-southeast-1,SUSE Linux (Amazon VPC),m6gd.4xlarge,1.054
ap-southeast-1,SUSE Linux (Amazon VPC),a1.metal,0.62
ap-southeast-1,SUSE Linux (Amazon VPC),r5ad.24xlarge,7.782
ap-southeast-1,SUSE Linux (Amazon VPC),d3.8xlarge,5.15808
ap-southeast-1,SUSE Linux (Amazon VPC),r3.4xlarge,1.696
ap-southeast-1,SUSE Linux (Amazon VPC),r5n.16xlarge,5.846
ap-southeast-1,SUSE Linux (Amazon VPC),i3en.2xlarge,1.234
ap-southeast-1,SUSE Linux (Amazon VPC),r6gd.medium,0.1005
ap-southeast-1,SUSE Linux (Amazon VPC),r5a.2xlarge,0.694
ap-southeast-1,SUSE Linux (Amazon VPC),p3.2xlarge,4.334
ap-southeast-1,SUSE Linux (Amazon VPC),i2.xlarge,1.118
ap-southeast-1,SUSE Linux (Amazon VPC),c3.xlarge,0.365
ap-southeast-1,SUSE Linux (Amazon VPC),t2.small,0.0592
ap-southeast-1,SUSE Linux (Amazon VPC),r3.large,0.3
ap-southeast-1,SUSE Linux (Amazon VPC),r5.12xlarge,3.798
ap-southeast-1,SUSE Linux (Amazon VPC),c1.xlarge,0.755
ap-southeast-1,SUSE Linux (Amazon VPC),c5ad.16xlarge,3.382
ap-southeast-1,SUSE Linux (Amazon VPC),m5a.4xlarge,1.014
ap-southeast-1,SUSE Linux (Amazon VPC),m6g.16xlarge,3.222
ap-southeast-1,SUSE Linux (Amazon VPC),r5b.metal,8.694
ap-southeast-1,SUSE Linux (Amazon VPC),c3.2xlarge,0.629
ap-southeast-1,SUSE Linux (Amazon VPC),m6g.2xlarge,0.534
ap-southeast-1,SUSE Linux (Amazon VPC),m5ad.4xlarge,1.182
ap-southeast-1,SUSE Linux (Amazon VPC),r5.large,0.215
ap-southeast-1,SUSE Linux (Amazon VPC),x1e.32xlarge,38.788
ap-southeast-1,SUSE Linux (Amazon VPC),c5.24xlarge,4.804
ap-southeast-1,SUSE Linux (Amazon VPC),r5d.4xlarge,1.542
ap-southeast-1,SUSE Linux (Amazon VPC),r5.xlarge,0.429
ap-southeast-1,SUSE Linux (Amazon VPC),t3.2xlarge,0.5724
ap-southeast-1,SUSE Linux (Amazon VPC),t2.micro,0.0246
ap-southeast-1,SUSE Linux (Amazon VPC),r5b.16xlarge,5.846
ap-southeast-1,SUSE Linux (Amazon VPC),m5d.16xlarge,4.612
ap-southeast-1,SUSE Linux (Amazon VPC),r5ad.8xlarge,2.694
ap-southeast-1,SUSE Linux (Amazon VPC),i3en.12xlarge,6.654
ap-southeast-1,SUSE Linux (Amazon VPC),m5ad.2xlarge,0.666
ap-southeast-1,SUSE Linux (Amazon VPC),i3en.large,0.334
ap-southeast-1,SUSE Linux (Amazon VPC),m3.large,0.296
ap-southeast-1,SUSE Linux (Amazon VPC),c5.4xlarge,0.884
ap-southeast-1,SUSE Linux (Amazon VPC),m6g.4xlarge,0.918
ap-southeast-1,SUSE Linux (Amazon VPC),c6g.metal,2.6588
ap-southeast-1,SUSE Linux (Amazon VPC),p3.8xlarge,17.036
ap-southeast-1,SUSE Linux (Amazon VPC),m1.xlarge,0.567
ap-southeast-1,SUSE Linux (Amazon VPC),r3.xlarge,0.499
ap-southeast-1,SUSE Linux (Amazon VPC),r5.8xlarge,2.582
ap-southeast-1,SUSE Linux (Amazon VPC),c5d.2xlarge,0.548
ap-southeast-1,SUSE Linux (Amazon VPC),t2.xlarge,0.3336
ap-southeast-1,SUSE Linux (Amazon VPC),a1.4xlarge,0.6204
ap-southeast-1,SUSE Linux (Amazon VPC),m6gd.large,0.176
ap-southeast-1,SUSE Linux (Amazon VPC),a1.medium,0.0604
ap-southeast-1,SUSE Linux (Amazon VPC),m4.2xlarge,0.6
ap-southeast-1,SUSE Linux (Amazon VPC),d2.2xlarge,1.84
ap-southeast-1,SUSE Linux (Amazon VPC),m1.large,0.333
ap-southeast-1,SUSE Linux (Amazon VPC),hs1.8xlarge,5.67
ap-southeast-1,SUSE Linux (Amazon VPC),d3.2xlarge,1.402
ap-southeast-1,SUSE Linux (Amazon VPC),c4.8xlarge,1.948
ap-southeast-1,SUSE Linux (Amazon VPC),r5a.xlarge,0.397
ap-southeast-1,SUSE Linux (Amazon VPC),m5zn.large,0.2695
ap-southeast-1,SUSE Linux (Amazon VPC),c5a.2xlarge,0.502
ap-southeast-1,SUSE Linux (Amazon VPC),t3a.micro,0.0118
ap-southeast-1,SUSE Linux (Amazon VPC),c3.large,0.232
ap-southeast-1,SUSE Linux (Amazon VPC),g4dn.12xlarge,5.624
ap-southeast-1,SUSE Linux (Amazon VPC),z1d.6xlarge,2.862
ap-southeast-1,SUSE Linux (Amazon VPC),c5a.8xlarge,1.558
ap-southeast-1,SUSE Linux (Amazon VPC),r6g.2xlarge,0.6364
ap-southeast-1,SUSE Linux (Amazon VPC),t3.micro,0.0132
ap-southeast-1,SUSE Linux (Amazon VPC),x1e.4xlarge,4.936
ap-southeast-1,SUSE Linux (Amazon VPC),g4dn.8xlarge,3.195
ap-southeast-1,Windows (Amazon VPC),g3.4xlarge,2.406
ap-southeast-1,Windows (Amazon VPC),c4.4xlarge,1.66
ap-southeast-1,Windows (Amazon VPC),c5ad.xlarge,0.386
ap-southeast-1,Windows (Amazon VPC),u-12tb1.112xlarge,152.341
ap-southeast-1,Windows (Amazon VPC),m5zn.6xlarge,3.582
ap-southeast-1,Windows (Amazon VPC),c3.8xlarge,3.813
ap-southeast-1,Windows (Amazon VPC),r5.12xlarge,5.856
ap-southeast-1,Windows (Amazon VPC),r5ad.24xlarge,12.048
ap-southeast-1,Windows (Amazon VPC),t2.small,0.0384
ap-southeast-1,Windows (Amazon VPC),m5dn.large,0.259
ap-southeast-1,Windows (Amazon VPC),r5ad.4xlarge,2.008
ap-southeast-1,Windows (Amazon VPC),c5ad.12xlarge,4.632
ap-southeast-1,Windows (Amazon VPC),t3a.xlarge,0.2624
ap-southeast-1,Windows (Amazon VPC),r5b.16xlarge,8.64
ap-southeast-1,Windows (Amazon VPC),t3a.2xlarge,0.5248
ap-southeast-1,Windows (Amazon VPC),m1.large,0.373
ap-southeast-1,Windows (Amazon VPC),d2.4xlarge,3.782
ap-southeast-1,Windows (Amazon VPC),m5zn.large,0.2985
ap-southeast-1,Windows (Amazon VPC),x1e.2xlarge,2.786
ap-southeast-1,Windows (Amazon VPC),u-6tb1.112xlarge,86.475
ap-southeast-1,Windows (Amazon VPC),m2.2xlarge,0.742
ap-southeast-1,Windows (Amazon VPC),r5a.24xlarge,10.944
ap-southeast-1,Windows (Amazon VPC),c5a.8xlarge,2.88
ap-southeast-1,Windows (Amazon VPC),m5a.large,0.2
ap-southeast-1,Windows (Amazon VPC),t3a.medium,0.0656
ap-southeast-1,Windows (Amazon VPC),d3.4xlarge,3.24
ap-southeast-1,Windows (Amazon VPC),c5d.2xlarge,0.816
ap-southeast-1,Windows (Amazon VPC),r3.2xlarge,1.25
ap-southeast-1,Windows (Amazon VPC),m5a.24xlarge,9.6
ap-southeast-1,Windows (Amazon VPC),g4dn.metal,15.364
ap-southeast-1,Windows (Amazon VPC),r5n.xlarge,0.54
ap-southeast-1,Windows (Amazon VPC),r5b.4xlarge,2.16
ap-southeast-1,Windows (Amazon VPC),c4.xlarge,0.415
ap-southeast-1,Windows (Amazon VPC),r5n.metal,12.96
ap-southeast-1,Windows (Amazon VPC),u-9tb1.112xlarge,119.408
ap-southeast-1,Windows (Amazon VPC),c5ad.2xlarge,0.772
ap-southeast-1,Windows (Amazon VPC),g4dn.16xlarge,9.033
ap-southeast-1,Windows (Amazon VPC),m4.2xlarge,0.868
ap-southeast-1,Windows (Amazon VPC),m4.4xlarge,1.736
ap-southeast-1,Windows (Amazon VPC),m5d.8xlarge,3.728
ap-southeast-1,Windows (Amazon VPC),r3.large,0.313
ap-southeast-1,Windows (Amazon VPC),m3.large,0.322
ap-southeast-1,Windows (Amazon VPC),m5ad.large,0.221
ap-southeast-1,Windows (Amazon VPC),x1e.xlarge,1.393
ap-southeast-1,Windows (Amazon VPC),m1.medium,0.187
ap-southeast-1,Windows (Amazon VPC),a1.medium,0.0754
ap-southeast-1,Windows (Amazon VPC),a1.large,0.1508
ap-southeast-1,Windows (Amazon VPC),a1.xlarge,0.3016
ap-southeast-1,Windows (Amazon VPC),a1.2xlarge,0.6032
ap-southeast-1,Windows (Amazon VPC),a1.4xlarge,1.2064
ap-southeast-1,Windows (Amazon VPC),a1.metal,1.206
ap-southeast-1,Windows (Amazon VPC),i3en.xlarge,0.726
ap-southeast-1,Windows (Amazon VPC),i3en.metal,17.424
ap-southeast-1,Windows (Amazon VPC),m5d.2xlarge,0.932
ap-southeast-1,Windows (Amazon VPC),r5d.24xlarge,12.768
ap-southeast-1,Windows (Amazon VPC),d2.2xlarge,1.961
ap-southeast-1,Windows (Amazon VPC),r5b.large,0.27
ap-southeast-1,Windows (Amazon VPC),z1d.xlarge,0.636
ap-southeast-1,Windows (Amazon VPC),m5.24xlarge,10.176
ap-southeast-1,Windows (Amazon VPC),t3.medium,0.0712
ap-southeast-1,Windows (Amazon VPC),r5dn.16xlarge,9.344
ap-southeast-1,Windows (Amazon VPC),r5ad.xlarge,0.502
ap-southeast-1,Windows (Amazon VPC),r4.16xlarge,8.064
ap-southeast-1,Windows (Amazon VPC),t2.large,0.1448
ap-southeast-1,Windows (Amazon VPC),m5.8xlarge,3.392
ap-southeast-1,Windows (Amazon VPC),i3.large,0.279
ap-southeast-1,Windows (Amazon VPC),r5b.12xlarge,6.48
ap-southeast-1,Windows (Amazon VPC),r5ad.16xlarge,8.032
ap-southeast-1,Windows (Amazon VPC),r5b.2xlarge,1.08
ap-southeast-1,Windows (Amazon VPC),r5d.12xlarge,6.384
ap-southeast-1,Windows (Amazon VPC),m5.2xlarge,0.848
ap-southeast-1,Windows (Amazon VPC),m5ad.24xlarge,10.608
ap-southeast-1,Windows (Amazon VPC),i3.2xlarge,1.116
ap-southeast-1,Windows (Amazon VPC),c3.4xlarge,1.906
ap-southeast-1,Windows (Amazon VPC),r5a.4xlarge,1.824
ap-southeast-1,Windows (Amazon VPC),c5d.metal,9.792
ap-southeast-1,Windows (Amazon VPC),m5n.xlarge,0.476
ap-southeast-1,Windows (Amazon VPC),i3en.6xlarge,4.356
ap-southeast-1,Windows (Amazon VPC),x1e.8xlarge,11.144
ap-southeast-1,Windows (Amazon VPC),r5a.2xlarge,0.912
ap-southeast-1,Windows (Amazon VPC),r5a.8xlarge,3.648
ap-southeast-1,Windows (Amazon VPC),x1.16xlarge,12.615
ap-southeast-1,Windows (Amazon VPC),r5d.large,0.266
ap-southeast-1,Windows (Amazon VPC),i3en.3xlarge,2.178
ap-southeast-1,Windows (Amazon VPC),d3.2xlarge,1.62
ap-southeast-1,Windows (Amazon VPC),r4.4xlarge,2.016
ap-southeast-1,Windows (Amazon VPC),r5.24xlarge,11.712
ap-southeast-1,Windows (Amazon VPC),r5ad.large,0.251
ap-southeast-1,Windows (Amazon VPC),r5.8xlarge,3.904
ap-southeast-1,Windows (Amazon VPC),i2.xlarge,1.169
ap-southeast-1,Windows (Amazon VPC),c3.large,0.238
ap-southeast-1,Windows (Amazon VPC),m2.4xlarge,1.483
ap-southeast-1,Windows (Amazon VPC),c5.18xlarge,6.84
ap-southeast-1,Windows (Amazon VPC),z1d.large,0.318
ap-southeast-1,Windows (Amazon VPC),g4dn.2xlarge,1.42
ap-southeast-1,Windows (Amazon VPC),c5a.24xlarge,8.64
ap-southeast-1,Windows (Amazon VPC),r4.8xlarge,4.032
ap-southeast-1,Windows (Amazon VPC),r5b.24xlarge,12.96
ap-southeast-1,Windows (Amazon VPC),m3.medium,0.161
ap-southeast-1,Windows (Amazon VPC),m4.10xlarge,4.34
ap-southeast-1,Windows (Amazon VPC),c5d.xlarge,0.408
ap-southeast-1,Windows (Amazon VPC),r5ad.2xlarge,1.004
ap-southeast-1,Windows (Amazon VPC),c5a.xlarge,0.36
ap-southeast-1,Windows (Amazon VPC),c5n.xlarge,0.432
ap-southeast-1,Windows (Amazon VPC),r5a.16xlarge,7.296
ap-southeast-1,Windows (Amazon VPC),r5b.xlarge,0.54
ap-southeast-1,Windows (Amazon VPC),r5ad.8xlarge,4.016
ap-southeast-1,Windows (Amazon VPC),m5n.metal,11.424
ap-southeast-1,Windows (Amazon VPC),t1.micro,0.02
ap-southeast-1,Windows (Amazon VPC),c5.2xlarge,0.76
ap-southeast-1,Windows (Amazon VPC),c5n.2xlarge,0.864
ap-southeast-1,Windows (Amazon VPC),m1.small,0.093
ap-southeast-1,Windows (Amazon VPC),r5.xlarge,0.488
ap-southeast-1,Windows (Amazon VPC),c5.12xlarge,4.56
ap-southeast-1,Windows (Amazon VPC),x1e.16xlarge,22.288
ap-southeast-1,Windows (Amazon VPC),r5n.24xlarge,12.96
ap-southeast-1,Windows (Amazon VPC),i3en.large,0.363
ap-southeast-1,Windows (Amazon VPC),r5d.4xlarge,2.128
ap-southeast-1,Windows (Amazon VPC),m5zn.2xlarge,1.194
ap-southeast-1,Windows (Amazon VPC),m5a.12xlarge,4.8
ap-southeast-1,Windows (Amazon VPC),t3.nano,0.0112
ap-southeast-1,Windows (Amazon VPC),c1.xlarge,1.065
ap-southeast-1,Windows (Amazon VPC),m5.4xlarge,1.696
ap-southeast-1,Windows (Amazon VPC),i3.xlarge,0.558
ap-southeast-1,Windows (Amazon VPC),hs1.8xlarge,5.901
ap-southeast-1,Windows (Amazon VPC),m5n.2xlarge,0.952
ap-southeast-1,Windows (Amazon VPC),m5ad.8xlarge,3.536
ap-southeast-1,Windows (Amazon VPC),i3.16xlarge,8.928
ap-southeast-1,Windows (Amazon VPC),m5ad.xlarge,0.442
ap-southeast-1,Windows (Amazon VPC),c4.large,0.207
ap-southeast-1,Windows (Amazon VPC),g3.8xlarge,4.812
ap-southeast-1,Windows (Amazon VPC),z1d.6xlarge,3.816
ap-southeast-1,Windows (Amazon VPC),r5d.metal,12.768
ap-southeast-1,Windows (Amazon VPC),x1e.4xlarge,5.572
ap-southeast-1,Windows (Amazon VPC),m5n.24xlarge,11.424
ap-southeast-1,Windows (Amazon VPC),m5d.12xlarge,5.592
ap-southeast-1,Windows (Amazon VPC),m5zn.12xlarge,7.164
ap-southeast-1,Windows (Amazon VPC),c3.xlarge,0.477
ap-southeast-1,Windows (Amazon VPC),z1d.metal,7.632
ap-southeast-1,Windows (Amazon VPC),c5n.metal,7.776
ap-southeast-1,Windows (Amazon VPC),m5.xlarge,0.424
ap-southeast-1,Windows (Amazon VPC),r5dn.large,0.292
ap-southeast-1,Windows (Amazon VPC),z1d.2xlarge,1.272
ap-southeast-1,Windows (Amazon VPC),m5.12xlarge,5.088
ap-southeast-1,Windows (Amazon VPC),i3.8xlarge,4.464
ap-southeast-1,Windows (Amazon VPC),r5b.metal,12.96
ap-southeast-1,Windows (Amazon VPC),r5ad.12xlarge,6.024
ap-southeast-1,Windows (Amazon VPC),c5d.24xlarge,9.792
ap-southeast-1,Windows (Amazon VPC),t2.nano,0.0096
ap-southeast-1,Windows (Amazon VPC),i3en.2xlarge,1.452
ap-southeast-1,Windows (Amazon VPC),c5.4xlarge,1.52
ap-southeast-1,Windows (Amazon VPC),m5dn.2xlarge,1.036
ap-southeast-1,Windows (Amazon VPC),c5.large,0.19
ap-southeast-1,Windows (Amazon VPC),m5d.16xlarge,7.456
ap-southeast-1,Windows (Amazon VPC),c5a.16xlarge,5.76
ap-southeast-1,Windows (Amazon VPC),x1.32xlarge,25.229
ap-southeast-1,Windows (Amazon VPC),p3.2xlarge,4.602
ap-southeast-1,Windows (Amazon VPC),i3en.24xlarge,17.424
ap-southeast-1,Windows (Amazon VPC),z1d.12xlarge,7.632
ap-southeast-1,Windows (Amazon VPC),r5dn.2xlarge,1.168
ap-southeast-1,Windows (Amazon VPC),m5ad.4xlarge,1.768
ap-southeast-1,Windows (Amazon VPC),r5a.large,0.228
ap-southeast-1,Windows (Amazon VPC),i3.4xlarge,2.232
ap-southeast-1,Windows (Amazon VPC),g2.8xlarge,4.278
ap-southeast-1,Windows (Amazon VPC),m5.large,0.212
ap-southeast-1,Windows (Amazon VPC),m5n.8xlarge,3.808
ap-southeast-1,Windows (Amazon VPC),u-6tb1.56xlarge,66.2836
ap-southeast-1,Windows (Amazon VPC),m5dn.4xlarge,2.072
ap-southeast-1,Windows (Amazon VPC),c5n.9xlarge,3.888
ap-southeast-1,Windows (Amazon VPC),c4.8xlarge,3.504
ap-southeast-1,Windows (Amazon VPC),m5ad.2xlarge,0.884
ap-southeast-1,Windows (Amazon VPC),c5n.large,0.216
ap-southeast-1,Windows (Amazon VPC),i2.4xlarge,4.674
ap-southeast-1,Windows (Amazon VPC),c5.9xlarge,3.42
ap-southeast-1,Windows (Amazon VPC),c5a.large,0.18
ap-southeast-1,Windows (Amazon VPC),d3.8xlarge,6.48008
ap-southeast-1,Windows (Amazon VPC),m5a.4xlarge,1.6
ap-southeast-1,Windows (Amazon VPC),c5d.12xlarge,4.896
ap-southeast-1,Windows (Amazon VPC),r5dn.8xlarge,4.672
ap-southeast-1,Windows (Amazon VPC),c5a.2xlarge,0.72
ap-southeast-1,Windows (Amazon VPC),i3en.12xlarge,8.712
ap-southeast-1,Windows (Amazon VPC),z1d.3xlarge,1.908
ap-southeast-1,Windows (Amazon VPC),m5dn.metal,12.432
ap-southeast-1,Windows (Amazon VPC),m5d.large,0.233
ap-southeast-1,Windows (Amazon VPC),t2.xlarge,0.2746
ap-southeast-1,Windows (Amazon VPC),c5ad.4xlarge,1.544
ap-southeast-1,Windows (Amazon VPC),m5dn.16xlarge,8.288
ap-southeast-1,Windows (Amazon VPC),m5zn.metal,7.164
ap-southeast-1,Windows (Amazon VPC),t3a.nano,0.0105
ap-southeast-1,Windows (Amazon VPC),c5ad.8xlarge,3.088
ap-southeast-1,Windows (Amazon VPC),t3.large,0.1332
ap-southeast-1,Windows (Amazon VPC),m5d.metal,11.184
ap-southeast-1,Windows (Amazon VPC),p3.16xlarge,36.816
ap-southeast-1,Windows (Amazon VPC),m5.16xlarge,6.784
ap-southeast-1,Windows (Amazon VPC),c5ad.large,0.193
ap-southeast-1,Windows (Amazon VPC),t3a.micro,0.021
ap-southeast-1,Windows (Amazon VPC),x1e.32xlarge,44.576
ap-southeast-1,Windows (Amazon VPC),m5dn.12xlarge,6.216
ap-southeast-1,Windows (Amazon VPC),d2.xlarge,1.001
ap-southeast-1,Windows (Amazon VPC),m5n.4xlarge,1.904
ap-southeast-1,Windows (Amazon VPC),m5n.16xlarge,7.616
ap-southeast-1,Windows (Amazon VPC),m4.large,0.217
ap-southeast-1,Windows (Amazon VPC),d2.8xlarge,7.638
ap-southeast-1,Windows (Amazon VPC),r5.metal,11.712
ap-southeast-1,Windows (Amazon VPC),c5d.large,0.204
ap-southeast-1,Windows (Amazon VPC),t3.micro,0.0224
ap-southeast-1,Windows (Amazon VPC),t2.2xlarge,0.5292
ap-southeast-1,Windows (Amazon VPC),m3.xlarge,0.644
ap-southeast-1,Windows (Amazon VPC),t3.xlarge,0.2848
ap-southeast-1,Windows (Amazon VPC),m5ad.12xlarge,5.304
ap-southeast-1,Windows (Amazon VPC),g3.16xlarge,9.624
ap-southeast-1,Windows (Amazon VPC),r5n.8xlarge,4.32
ap-southeast-1,Windows (Amazon VPC),m5a.8xlarge,3.2
ap-southeast-1,Windows (Amazon VPC),c5a.4xlarge,1.44
ap-southeast-1,Windows (Amazon VPC),t3.2xlarge,0.5696
ap-southeast-1,Windows (Amazon VPC),i2.2xlarge,2.337
ap-southeast-1,Windows (Amazon VPC),p2.xlarge,1.902
ap-southeast-1,Windows (Amazon VPC),c5ad.24xlarge,9.264
ap-southeast-1,Windows (Amazon VPC),g4dn.12xlarge,7.682
ap-southeast-1,Windows (Amazon VPC),m5dn.8xlarge,4.144
ap-southeast-1,Windows (Amazon VPC),t3a.large,0.122
ap-southeast-1,Windows (Amazon VPC),r5d.16xlarge,8.512
ap-southeast-1,Windows (Amazon VPC),t2.medium,0.0764
ap-southeast-1,Windows (Amazon VPC),c5.metal,9.12
ap-southeast-1,Windows (Amazon VPC),m5d.xlarge,0.466
ap-southeast-1,Windows (Amazon VPC),m5.metal,10.176
ap-southeast-1,Windows (Amazon VPC),m5n.large,0.238
ap-southeast-1,Windows (Amazon VPC),p2.16xlarge,30.432
ap-southeast-1,Windows (Amazon VPC),r5b.8xlarge,4.32
ap-southeast-1,Windows (Amazon VPC),r5.2xlarge,0.976
ap-southeast-1,Windows (Amazon VPC),m5n.12xlarge,5.712
ap-southeast-1,Windows (Amazon VPC),c5d.18xlarge,7.344
ap-southeast-1,Windows (Amazon VPC),t3a.small,0.042
ap-southeast-1,Windows (Amazon VPC),m1.xlarge,0.747
ap-southeast-1,Windows (Amazon VPC),c5.xlarge,0.38
ap-southeast-1,Windows (Amazon VPC),g4dn.8xlarge,4.517
ap-southeast-1,Windows (Amazon VPC),r5a.12xlarge,5.472
ap-southeast-1,Windows (Amazon VPC),r5d.xlarge,0.532
ap-southeast-1,Windows (Amazon VPC),c1.medium,0.266
ap-southeast-1,Windows (Amazon VPC),c5.24xlarge,9.12
ap-southeast-1,Windows (Amazon VPC),r4.2xlarge,1.008
ap-southeast-1,Windows (Amazon VPC),m5a.2xlarge,0.8
ap-southeast-1,Windows (Amazon VPC),t2.micro,0.0192
ap-southeast-1,Windows (Amazon VPC),m5dn.xlarge,0.518
ap-southeast-1,Windows (Amazon VPC),m5ad.16xlarge,7.072
ap-southeast-1,Windows (Amazon VPC),r4.xlarge,0.504
ap-southeast-1,Windows (Amazon VPC),r5n.4xlarge,2.16
ap-southeast-1,Windows (Amazon VPC),r5a.xlarge,0.456
ap-southeast-1,Windows (Amazon VPC),m4.xlarge,0.434
ap-southeast-1,Windows (Amazon VPC),m5dn.24xlarge,12.432
ap-southeast-1,Windows (Amazon VPC),r5dn.4xlarge,2.336
ap-southeast-1,Windows (Amazon VPC),r3.8xlarge,4.6
ap-southeast-1,Windows (Amazon VPC),m5a.16xlarge,6.4
ap-southeast-1,Windows (Amazon VPC),r5n.large,0.27
ap-southeast-1,Windows (Amazon VPC),c5ad.16xlarge,6.176
ap-southeast-1,Windows (Amazon VPC),m4.16xlarge,6.944
ap-southeast-1,Windows (Amazon VPC),r5dn.xlarge,0.584
ap-southeast-1,Windows (Amazon VPC),d3.xlarge,0.81
ap-southeast-1,Windows (Amazon VPC),r5.large,0.244
ap-southeast-1,Windows (Amazon VPC),p3.8xlarge,18.408
ap-southeast-1,Windows (Amazon VPC),r4.large,0.252
ap-southeast-1,Windows (Amazon VPC),i2.8xlarge,9.348
ap-southeast-1,Windows (Amazon VPC),c5a.12xlarge,4.32
ap-southeast-1,Windows (Amazon VPC),r3.xlarge,0.625
ap-southeast-1,Windows (Amazon VPC),t3.small,0.0448
ap-southeast-1,Windows (Amazon VPC),r5d.8xlarge,4.256
ap-southeast-1,Windows (Amazon VPC),r5dn.24xlarge,14.016
ap-southeast-1,Windows (Amazon VPC),g4dn.4xlarge,2.421
ap-southeast-1,Windows (Amazon VPC),r5dn.metal,14.016
ap-southeast-1,Windows (Amazon VPC),m3.2xlarge,1.288
ap-southeast-1,Windows (Amazon VPC),r5n.16xlarge,8.64
ap-southeast-1,Windows (Amazon VPC),c5n.4xlarge,1.728
ap-southeast-1,Windows (Amazon VPC),c5n.18xlarge,7.776
ap-southeast-1,Windows (Amazon VPC),r5.4xlarge,1.952
ap-southeast-1,Windows (Amazon VPC),r3.4xlarge,2.363
ap-southeast-1,Windows (Amazon VPC),r5d.2xlarge,1.064
ap-southeast-1,Windows (Amazon VPC),p2.8xlarge,15.216
ap-southeast-1,Windows (Amazon VPC),r5dn.12xlarge,7.008
ap-southeast-1,Windows (Amazon VPC),m5d.4xlarge,1.864
ap-southeast-1,Windows (Amazon VPC),c4.2xlarge,0.83
ap-southeast-1,Windows (Amazon VPC),g4dn.xlarge,0.92
